code,title,sense,original,max_similarity,avg_similarity
47-5081,mining helper,mining.n.02 benefactor.n.01,mining_helper,1.0,1.0
47-5081,provider,provider.n.02,provider,1.5659593462897463e-06,1.5605183962337877e-07
47-5081,sponsor,patron.n.03,sponsor,1.1425237151411647e-12,1.498988883093139e-13
47-5081,humanitarian,humanitarian.n.01,humanitarian,1.0379814453210664e-08,8.941571861368117e-10
47-5081,presenter,donor.n.01,presenter,1.0543622156449232e-08,1.0705234730242454e-09
47-5081,savior,savior.n.02,savior,2.7948768613997923e-11,3.960830070924944e-12
47-5081,actor 's s assistant,dresser.n.03,actor's_assistant,0.00010202435277055292,3.2422859408570264e-05
47-5081,event planner,event_planner.n.01,event_planner,0.00022554130395195258,3.309846090972043e-05
47-5081,enforcer,hatchet_man.n.02,enforcer,0.010289371798252895,0.002434131978862928
47-5081,hatchet man,hatchet_man.n.02,hatchet_man,0.003866804064686068,0.000614895092246562
47-5081,facilitator,facilitator.n.01,facilitator,0.00023053644883904594,3.789329149834269e-05
47-5081,birthing coach,labor_coach.n.01,birthing_coach,5.6810354471656996e-05,1.4038078615607016e-05
47-5081,longwall machine operator helper,machine.n.05 operator.n.02 benefactor.n.01,longwall_machine_operator_helper,1.0,1.0
47-5081,deliverer,savior.n.02,deliverer,0.004945644587738485,0.000988532856219405
47-5081,labor coach,labor_coach.n.01,labor_coach,0.004935066809135564,0.0004887049757555003
47-5081,attender,attendant.n.01,attender,4.422298931112536e-06,1.7920039973514557e-06
47-5081,aide,aide.n.02,aide,8.769059348615229e-09,1.9478333227856897e-09
47-5081,dental assistant,dental_assistant.n.01,dental_assistant,0.0008522318042724424,0.0001470651046403883
47-5081,lieutenant,deputy.n.02,lieutenant,1.2815571330048207e-11,2.1133576095518152e-12
47-5081,paraprofessional,paraprofessional.n.01,paraprofessional,2.951082676141956e-06,9.90976612941588e-07
47-5081,attendant,attendant.n.01,attendant,5.663339197542899e-11,5.730116137411584e-12
47-5099,"extraction worker , all other",origin.n.02 worker.n.03,"extraction_workers,_all_other",1.0,1.0
47-5099,soldier,soldier.n.02,soldier,3.357147563928158e-07,1.1331670380952505e-07
47-5099,mine milling worker,mine.n.02 milling.n.01 worker.n.03,mine_milling_worker,1.0,1.0
47-5099,mine tailing worker,mine.v.02 shadowing.n.01 worker.n.03,mine_tailings_worker,1.0,1.0
47-5099,"sand filler , extraction",sand.n.02 makeweight.n.01 origin.n.02,"sand_filler,_extraction",1.0,1.0
47-5099,worker,worker.n.03,worker,2.5313736419175218e-06,7.964234740195184e-07
49-1011,"heating , ventilation , and air conditioning supervisor",heating_system.n.01 ventilation.n.02 tune.n.01 conditioning.n.01 supervisory_program.n.01,"heating,_ventilation,_and_air_conditioning_supervisor",1.0,1.0
49-1011,electronic maintenance supervisor,electronic.a.02 sustenance.n.03 supervisory_program.n.01,electronic_maintenance_supervisor,1.0,1.0
49-1011,body shop supervisor,torso.n.01 workshop.n.01 supervisory_program.n.01,body_shop_supervisor,1.0,1.0
49-1011,automobile body repair supervisor,car.n.01 torso.n.01 repair.n.02 supervisory_program.n.01,automobile_body_repair_supervisor,1.0,1.0
49-1011,oil field equipment mechanic supervisor,vegetable_oil.n.01 sphere.n.01 equipment.n.01 machinist.n.01 supervisory_program.n.01,oil_field_equipment_mechanic_supervisor,1.0,1.0
49-1011,railroad car repair supervisor,railway.n.01 car.n.02 repair.n.02 supervisory_program.n.01,railroad_car_repair_supervisor,1.0,1.0
49-1011,repair department supervisor,repair.n.02 department.n.03 supervisory_program.n.01,repair_department_supervisor,1.0,1.0
49-1011,supervisory program,supervisory_program.n.01,supervisory_program,0.0029987557781831877,0.0010048479510126754
49-1011,supervisor,supervisory_program.n.01,supervisor,6.230122603055603e-05,1.1155292273350112e-05
49-2011,copying machine repairer,replicate.v.02 machine.n.05 mender.n.01,copying_machine_repairer,1.0,1.0
49-2011,service man,repairman.n.01,service_man,3.2238624991949746e-05,5.934027825037052e-06
49-2011,"computer , automated teller , and office machine repairer",computer.n.01 automatize.v.02 teller.n.03 position.n.06 machine.n.01 mender.n.01,"computer,_automated_teller,_and_office_machine_repairers",1.0,1.0
49-2011,datum processing equipment repairer,data.n.01 processing.n.01 equipment.n.01 mender.n.01,data_processing_equipment_repairer,1.0,1.0
49-2011,maintenance man,repairman.n.01,maintenance_man,0.2298372470654889,0.05981103792040234
49-2011,photocopying equipment repairer,photocopy.v.01 equipment.n.01 mender.n.01,photocopying_equipment_repairer,1.0,1.0
49-2011,cash register servicer,cash.n.03 register.n.06,cash_register_servicer,1.0,1.0
49-2011,printer repair technician,printer.n.03 repair.n.02 technician.n.02,printer_repair_technician,1.0,1.0
49-2011,technician,technician.n.02,technician,3.0912484253929327e-07,8.013507049064033e-08
49-2011,computer repair technician,computer.n.01 repair.n.02 technician.n.02,computer_repair_technician,1.0,1.0
49-2011,computer repairer,computer.n.01 mender.n.01,computer_repairer,1.0,1.0
49-2011,computer service technician,computer.n.01 servicing.n.01 technician.n.02,computer_service_technician,1.0,1.0
49-2011,copier technician,duplicator.n.01 technician.n.02,copier_technician,1.0,1.0
49-2011,atm servicer,standard_atmosphere.n.01,atm_servicer,1.0,1.0
49-2011,repairer,mender.n.01,repairer,0.12241062703060995,0.02249163272841677
49-2011,repairman,repairman.n.01,repairman,0.19752006548116688,0.03743652231748831
49-2011,mender,mender.n.01,mender,8.046727636988888e-06,3.5137631068866774e-06
49-2021,radio frequency technician,radio_receiver.n.01 frequency.n.03 technician.n.02,radio_frequency_technician,1.0,1.0
49-2021,repairer,mender.n.01,repairer,0.0758327786026055,0.015203149720456855
49-2021,technician,technician.n.02,technician,4.945227558136665e-05,9.901699400565099e-06
49-2021,two - way radio technician,two-way.s.03 radio_receiver.n.01 technician.n.02,two-way_radio_technician,1.0,1.0
49-2021,mender,mender.n.01,mender,1.8127035021300436e-05,6.33428679042166e-06
49-2021,radio repairer,radio_receiver.n.01 mender.n.01,radio_repairer,1.0,1.0
49-2021,shop mechanic,machinist.n.01,shop_mechanic,0.000357413996527961,7.740674043932561e-05
49-2021,repairman,repairman.n.01,repairman,0.11947988314433228,0.02416643934505392
49-2021,maintenance man,repairman.n.01,maintenance_man,0.09563579138076048,0.021958663447988906
49-2021,service man,repairman.n.01,service_man,5.030846515552495e-05,1.1871948324110202e-05
49-2021,mechanic,machinist.n.01,mechanic,6.434900985407995e-10,1.2957821576365055e-10
49-2021,machinist,machinist.n.01,machinist,0.03359132444847418,0.007006967071837648
49-2022,wirer,wirer.n.01,wirer,0.0005644351353105813,8.787081362920326e-05
49-2022,telecommunication switch technician,telecommunication.n.02 trade.v.04 technician.n.02,telecommunications_switch_technician,1.0,1.0
49-2022,private branch exchange installer and repairer,secret.s.05 outgrowth.n.01 substitution.n.02 install.v.03 mender.n.01,private_branch_exchange_(pbx_)_installer_and_repairer,1.0,1.0
49-2022,technician,technician.n.02,technician,1.2575237056216486e-05,1.7973722531657825e-06
49-2022,switchboard wirer,switchboard.n.01 wirer.n.01,switchboard_wirer,1.0,1.0
49-2022,headend technician,technician.n.02,headend_technician,1.0,1.0
49-2022,fiber optic central office installer,roughage.n.01 ocular.a.02 central.a.02 agency.n.01 install.v.02,fiber_optic_central_office_installer,1.0,1.0
49-2022,communication equipment installer,communication.n.03 equipment.n.01 install.v.03,communications_equipment_installer,1.0,1.0
49-2022,"telecommunication equipment installer and repairer , except line installer",telecommunication.n.02 equipment.n.01 install.v.03 mender.n.01 exclude.v.01 wrinkle.n.01 install.v.03,"telecommunications_equipment_installers_and_repairers,_except_line_installers",1.0,1.0
49-2091,technician,technician.n.02,technician,1.8479668202544318e-06,2.4183094214238784e-07
49-2091,aircraft armament mechanic,aircraft.n.01 arming.n.01 machinist.n.01,aircraft_armament_mechanic,1.0,1.0
49-2091,aircraft electrician,aircraft.n.01 electrician.n.01,aircraft_electrician,1.0,1.0
49-2091,aircraft instrument mechanic,aircraft.n.01 musical_instrument.n.01 machinist.n.01,aircraft_instrument_mechanic,1.0,1.0
49-2091,airplane electrician,airplane.n.01 electrician.n.01,airplane_electrician,1.0,1.0
49-2091,electrician,electrician.n.01,electrician,0.00505881738807657,0.0011870304685960929
49-2091,linesman,electrician.n.01,linesman,0.0002217167354355539,3.705174885132232e-05
49-2091,lineman,electrician.n.01,lineman,7.673591300601518e-10,1.0681468114859033e-10
49-2091,machinist,machinist.n.01,machinist,0.0031167732746165485,0.0007395477620851306
49-2091,in - flight refueling system repairer,fueling.n.01 system.n.08 mender.n.01,in-flight_refueling_system_repairer,1.0,1.0
49-2091,mechanic,machinist.n.01,mechanic,1.1653394299844394e-11,1.8300781907833347e-12
49-2091,automatic pilot mechanic,automatic.s.03 pilot_program.n.02 machinist.n.01,automatic_pilot_mechanic,1.0,1.0
49-2091,shop mechanic,machinist.n.01,shop_mechanic,0.00010609911181077521,1.4559807272414246e-05
49-2091,aviation electronic technician,aviation.n.03 electronics.n.01 technician.n.02,aviation_electronics_technician,1.0,1.0
49-2092,service man,repairman.n.01,service_man,8.536856268175731e-06,1.4122181761966216e-06
49-2092,maintenance man,repairman.n.01,maintenance_man,0.12576432331854628,0.019577262619243585
49-2092,repairman,repairman.n.01,repairman,0.4611326001544145,0.07161050587333265
49-2092,fitter,fitter.n.01,fitter,8.670970176624569e-05,2.057974734951535e-05
49-2092,repairer,mender.n.01,repairer,0.4182748685543152,0.05777827457301522
49-2092,electrical part reconditioner,electrical.a.01 share.n.01 recondition.v.01,electrical_parts_reconditioner,1.0,1.0
49-2092,electric motor rewinder,electric.s.03 motor.n.02,electric_motor_rewinder,1.0,1.0
49-2092,battery repairer,battery.n.07 mender.n.01,battery_repairer,1.0,1.0
49-2092,armature rewinder,armature.n.01,armature_rewinder,1.0,1.0
49-2092,mender,mender.n.01,mender,2.7638207628100567e-05,8.028436716214453e-06
49-2093,mender,mender.n.01,mender,4.234180467961334e-05,1.2523439170399865e-05
49-2093,linesman,electrician.n.01,linesman,5.106978166422026e-05,3.293120185067499e-05
49-2093,"electrical and electronic installer and repairer , transportation equipment",electrical.a.01 electronics.n.01 install.v.03 mender.n.01 transportation_system.n.01 equipment.n.01,"electrical_and_electronics_installers_and_repairers,_transportation_equipment",1.0,1.0
49-2093,locomotive electrician,locomotive.a.01 electrician.n.01,locomotive_electrician,1.0,1.0
49-2093,marine electronic repairer,marine.n.02 electronics.n.01 mender.n.01,marine_electronics_repairer,1.0,1.0
49-2093,marine electronic technician,marine.n.02 electronics.n.01 technician.n.02,marine_electronics_technician,1.0,1.0
49-2093,repairer,mender.n.01,repairer,0.03808277693403063,0.009781192121300105
49-2093,technician,technician.n.02,technician,2.1449477779340086e-07,6.654625687021192e-08
49-2093,lineman,electrician.n.01,lineman,1.953296365506386e-10,5.581730923890968e-11
49-2093,service man,repairman.n.01,service_man,5.72744242588578e-05,2.6235639171819698e-05
49-2093,repairman,repairman.n.01,repairman,0.07602013027393018,0.02056400511371315
49-2093,maintenance man,repairman.n.01,maintenance_man,0.09610749624268553,0.04248795434249815
49-2093,electrician,electrician.n.01,electrician,0.00943796130010624,0.004102484051910459
49-2094,missile pad mechanic,projectile.n.01 pad.n.07 machinist.n.01,missile_pad_mechanic,1.0,1.0
49-2094,"electrical and electronic repairer , commercial and industrial equipment",electrical.a.01 electronics.n.01 mender.n.01 commercial.s.03 industrial.s.04 equipment.n.01,"electrical_and_electronics_repairers,_commercial_and_industrial_equipment",1.0,1.0
49-2094,industrial aerial installer,industrial.s.04 aeriform.s.02 install.v.03,industrial_aerial_installer,1.0,1.0
49-2094,industrial robotic mechanic,industrial.s.04 robotics.n.01 mechanic.s.01,industrial_robotics_mechanic,1.0,1.0
49-2094,mechanic,machinist.n.01,mechanic,7.092466308759551e-11,2.4267206266765156e-11
49-2094,shop mechanic,machinist.n.01,shop_mechanic,8.256065093501563e-05,2.8236131654957764e-05
49-2094,machinist,machinist.n.01,machinist,0.04076981635610229,0.008961543693556756
49-2095,linesman,electrician.n.01,linesman,0.0002619917267333534,7.929569668901e-05
49-2095,generating station mechanic,render.v.04 station.n.05 machinist.n.01,generating_station_mechanic,1.0,1.0
49-2095,electrician,electrician.n.01,electrician,0.39662245308627936,0.05035566318767021
49-2095,substation mechanic,substation.n.01 machinist.n.01,substation_mechanic,1.0,1.0
49-2095,substation electrician,substation.n.01 electrician.n.01,substation_electrician,1.0,1.0
49-2095,relay technician,relay.n.05 technician.n.02,relay_technician,1.0,1.0
49-2095,protective relay technician,protective.s.03 relay.n.05 technician.n.02,protective_relay_technician,1.0,1.0
49-2095,powerhouse electrician,powerhouse.n.02 electrician.n.01,powerhouse_electrician,1.0,1.0
49-2095,"electrical and electronic repairer , powerhouse , substation , and relay",electrical.a.01 electronics.n.01 mender.n.01 power_station.n.01 substation.n.01 relay.v.02,"electrical_and_electronics_repairers,_powerhouse,_substation,_and_relay",1.0,1.0
49-2095,repairer,mender.n.01,repairer,0.006898556923192929,0.0018174762025150622
49-2095,service man,repairman.n.01,service_man,1.84742206648422e-05,3.652608518367123e-06
49-2095,repairman,repairman.n.01,repairman,0.02292756549250554,0.006840622571598403
49-2095,mechanic,machinist.n.01,mechanic,1.1755761189108885e-10,1.791207684476633e-11
49-2095,shop mechanic,machinist.n.01,shop_mechanic,0.003954307481730078,0.000502095979602445
49-2095,machinist,machinist.n.01,machinist,0.005137054099028465,0.0009863743683945303
49-2095,mender,mender.n.01,mender,0.0001299444363416251,2.8432382175952453e-05
49-2095,technician,technician.n.02,technician,9.43523260856463e-07,1.8381955850254001e-07
49-2095,lineman,electrician.n.01,lineman,2.057397701976209e-09,3.242384163041441e-10
49-2095,maintenance man,repairman.n.01,maintenance_man,0.09310317037593477,0.026970466283817586
49-2096,anesthetist,anesthesiologist.n.01,anesthetist,0.002051890989884228,0.000473528368622035
49-2096,anesthesiologist,anesthesiologist.n.01,anesthesiologist,0.0005583885246204313,0.00013517065433707928
49-2096,rheumatologist,rheumatologist.n.01,rheumatologist,0.00011223741882864373,3.7736117330831295e-05
49-2096,anaesthetist,anesthesiologist.n.01,anaesthetist,0.0020082275452818986,0.000461937380030999
49-2096,pediatrician,baby_doctor.n.01,pediatrician,0.0008813321183530604,0.0001458910221740386
49-2096,electrician,electrician.n.01,electrician,0.30197360003807244,0.04104472698872456
49-2096,machinist,machinist.n.01,machinist,0.051149542656172935,0.012039222583193093
49-2096,lineman,electrician.n.01,lineman,2.3370155883831934e-10,4.040887136914541e-11
49-2096,mechanic,machinist.n.01,mechanic,9.470759387682206e-12,2.3527986507076828e-12
49-2096,shop mechanic,machinist.n.01,shop_mechanic,0.000838982492421083,0.00010084481211224084
49-2096,baby doctor,baby_doctor.n.01,baby_doctor,0.001318455678699351,0.00036364161334714027
49-2096,specialist,specialist.n.02,specialist,1.7474838657713802e-06,3.10606687878798e-07
49-2096,medical specialist,specialist.n.02,medical_specialist,0.007004755426546899,0.0019421218567706965
49-2096,car stereo installer,car.n.04 stereo.n.02 install.v.03,car_stereo_installer,1.0,1.0
49-2096,car alarm installer,car.n.04 alarm_clock.n.01 install.v.03,car_alarm_installer,1.0,1.0
49-2096,automotive electrician,automotive.s.02 electrician.n.01,automotive_electrician,1.0,1.0
49-2096,auto radio mechanic,car.n.01 radio_receiver.n.01 machinist.n.01,auto_radio_mechanic,1.0,1.0
49-2096,auto phone installer,car.n.01 telephone.n.01 install.v.03,auto_phone_installer,1.0,1.0
49-2096,auto electrician,car.n.01 electrician.n.01,auto_electrician,1.0,1.0
49-2096,linesman,electrician.n.01,linesman,4.432660377143312e-05,9.623563594479509e-06
49-2096,heart surgeon,cardiologist.n.01,heart_surgeon,0.006042300677836217,0.0011888416611546906
49-2096,heart specialist,cardiologist.n.01,heart_specialist,0.004917039983566264,0.001055243541902573
49-2096,cardiologist,cardiologist.n.01,cardiologist,0.00029150732183378227,6.310279919460262e-05
49-2096,hygienist,hygienist.n.01,hygienist,0.012320838832961707,0.002023638903161221
49-2096,neurologist,neurologist.n.01,neurologist,0.00017503357030447636,3.671822125357172e-05
49-2096,brain doctor,neurologist.n.01,brain_doctor,0.0010755376461857491,0.00019429137705104658
49-2096,obstetrician,obstetrician.n.01,obstetrician,0.0005490471448832583,0.0001705124916300763
49-2096,accoucheur,obstetrician.n.01,accoucheur,1.5951528956452102e-05,6.940139049991654e-06
49-2096,oncologist,oncologist.n.01,oncologist,6.792067061427657e-07,1.1064893327387576e-07
49-2096,eye doctor,ophthalmologist.n.01,eye_doctor,0.0019620919146236225,0.00041015996409997255
49-2096,hematologist,hematologist.n.01,hematologist,0.00013955627638400866,2.89992858028827e-05
49-2096,ophthalmologist,ophthalmologist.n.01,ophthalmologist,1.892837154249847e-06,7.097965658922425e-07
